"NUM","NAME","PRO","DATE","PLACE","COU","COD","LON","LAT",1955
241,"Agnesei Alfredo","AVI","1895-10-05 03:00:00-01:00","MESSINA","IT","ME","15.5",38,
242,"Agostoni Umberto","AVI","1877-03-01 01:40:04-01:00","ROMA","IT","RM","12.5","41.9",
243,"Agusta Giovanni","AVI","1879-10-04 03:55:04-01:00","PARMA","IT","PR","10.75","44.8",
244,"Ajmone-Cat Mario","AVI","1894-02-05 14:00:00-01:00","SALERNO","IT","SA","15.25","40.7",
245,"Algarotti Guglielmo","AVI","1902-09-10 13:00:00-01:00","GRUMELLOALMONTE","IT","BG","9.75","45.6",
246,"Gauquelin-A1-246","AVI","1893-03-24 23:15:04-01:00","VENEZIA","IT","VE","12.5","45.5",
247,"Amantea Antonio","AVI","1894-09-28 04:30:00-01:00","LECCE","IT","LE","18.75","40.4",
248,"Ambrosini Angelo","AVI","1891-05-05 15:40:04-01:00","ALBINO","IT","BG","9.75","45.6",
249,"Amerigo Stefano","AVI","1885-09-04 04:20:04-01:00","CIPRESSA","IT","IM",8,"43.7",
250,"Amico Silvio","AVI","1897-04-03 20:00:00-01:00","LOANO","IT","SV","8.75","44.3",
251,"Ancilotto Giannino","AVI","1896-11-15 17:00:00-01:00","SDONADIPIAVE","IT","VE","12.5","45.5",
252,"Andreini Michele","AVI","1890-09-22 19:10:04-01:00","VIAREGGIO","IT","MI","9.25","45.5",
253,"Andriani Oronzo","AVI","1878-05-10 22:10:04-01:00","BRINDISI","IT","BR",18,"40.6",
254,"Armani Armando","AVI","1879-02-19 13:55:04-01:00","SENIGALLIA","IT","AN","13.75","43.7",
255,"Avorio Luigi","AVI","1884-06-21 04:10:04-01:00","NAPOLI","IT","NA",14,"40.9",
256,"Gauquelin-A1-256","AVI","1879-07-02 20:40:04-01:00","CASTELGUGLIELMO","IT","RO","12.25",45,
257,"Bacula Andriano","AVI","1894-03-05 14:00:00-01:00","NAPOLI","IT","NA",14,"40.9",
258,"Badoglio Pietro","AVI","1871-09-28 01:10:04-01:00","GRAZZANODELMONF","IT","AT","8.5","44.9",
259,"Bailo Luigi","AVI","1882-08-31 01:10:04-01:00","RAPALLO","IT","GE",9,"44.4",
260,"Balbo Italo","AVI","1896-06-05 19:30:00-01:00","QUARTESANAFERRA","IT","FE","12.5","44.7",
261,"Baldini Mario","AVI","1897-08-04 14:00:00-01:00","SMARGHERITALIGU","IT","GE",9,"44.4",
262,"Baracca Francesco","AVI","1888-05-09 16:40:04-01:00","LUGODIROMAGNA","IT","RA","12.25","44.4",
263,"Baracchini Flavio","AVI","1895-07-28 23:00:00-01:00","VILLAFRANCA INLU","IT","MS","10.5",44,
264,"Barnaba Pier","AVI","1891-02-25 11:10:04-01:00","BUJA","IT","UD","13.5",46,
265,"Bedendo Sebastiano","AVI","1895-07-18 02:00:00-01:00","ROVIGO","IT","RO","12.25",45,
266,"Bellanca Giuseppe","AVI","1886-01-19 13:10:04-01:00","SCIACCA","IT","AG","13.5","37.2",
267,"Benigni Tullio","AVI","1886-07-12 01:25:04-01:00","SORIANONELCIMIN","IT","VT",12,"42.4",
268,"Beonio Brocchieri Vittorio","AVI","1902-05-04 05:00:00-01:00","LODI","IT","MI","9.25","45.5",
269,"Berardi Angelo","AVI","1887-06-08 08:15:04-01:00","TARANTO","IT","TA","17.5","40.5",
270,"Bergonzi Piero","AVI","1891-01-24 11:10:04-01:00","PIOLTELLO","IT","MI","9.25","45.5",
271,"Berliri-Zoppi Carlo","AVI","1887-09-24 01:10:04-01:00","ROMA","IT","RM","12.5","41.9",
272,"Bernasconi Mario","AVI","1892-07-07 16:40:04-01:00","CUNEO","IT","CN","7.25","44.4",
273,"Bertocco Giuseppe","AVI","1900-10-31 00:45:00-01:00","PADOVA","IT","PD","12.25","45.4",
274,"Bevilacqua Igino","AVI","1893-06-06 16:20:04-01:00","TRANI","IT","BA",17,"41.2",
275,"Biani Vinzenzo","AVI","1901-06-07 14:30:00-01:00","PERUGIA","IT","PG",13,43,
276,"Gauquelin-A1-276","AVI","1888-03-17 01:10:04-01:00","PORTOMAURIZIO","IT","IM",8,"43.7",
277,"Bocchese Aldo","AVI","1894-12-23 10:15:00-01:00","MILANO","IT","MI","9.25","45.5",
278,"Gauquelin-A1-278","AVI","1886-03-04 16:10:04-01:00","FORLI","IT","FO","12.5","44.2",
279,"Gauquelin-A1-279","AVI","1886-03-04 19:10:04-01:00","REGGIO EMILIA","IT","RE","10.75","44.6",
280,"Bongiovanni Luca","AVI","1874-11-28 01:10:04-01:00","BAGNASCO","IT","CN","7.25","44.4",
281,"Bonini Guido","AVI","1900-10-15 07:05:00-01:00","COLORNO","IT","PR","10.75","44.8",
282,"Bonzani Alberto","AVI","1872-02-01 01:10:04-01:00","RIMINI","IT","FO","12.5","44.2",
283,"Bonzi Leonardo","AVI","1902-12-22 16:45:00-01:00","MILANO","IT","MI","9.25","45.5",
284,"Bosio Antonio","AVI","1885-03-01 17:10:04-01:00","CREMONA","IT","CR",11,"45.2",
285,"Bosio Camillo","AVI","1883-06-03 23:25:04-01:00","FOSSANO","IT","CN","7.25","44.4",
286,"Brach-Papa Francesco","AVI","1891-09-04 03:20:04-01:00","CORIO","IT","TO",8,45,
287,"Buzio Alessandro","AVI","1893-01-13 10:25:04-01:00","PAVIA","IT","PV",9,"45.2",
288,"Cabruna Erneste","AVI","1889-06-02 20:40:04-01:00","TORTONA","IT","AL",9,45,
289,"Cagna Stefano","AVI","1901-12-25 00:30:00-01:00","ORMEA","IT","CN","7.25","44.4",
290,"Cagno Alessandro","AVI","1883-05-02 19:10:04-01:00","TORINO","IT","TO",8,45,
291,"Calderara Attilio","AVI","1886-10-26 09:10:04-01:00","VERONA","IT","VR",11,"45.4",
292,"Calderara Mario","AVI","1879-10-10 13:50:04-01:00","VERONA","IT","VR",11,"45.4",
293,"Camandone Alberto","AVI","1892-04-13 13:10:04-01:00","PINEROLO","IT","TO",8,45,
294,"Caproni Gianni","AVI","1886-07-03 12:10:04-01:00","ARCO","IT","TN",12,46,
295,"Carafa D'Andria Fiammetta","AVI","1892-07-06 09:20:04-01:00","OSIMO","IT","AN","13.75","43.7",
296,"Carlassare Nino","AVI","1896-02-06 10:00:00-01:00","VINCENZA","IT","VI",12,"45.5",
297,"Gauquelin-A1-297","AVI","1877-08-04 16:10:04-01:00","CAGLIARI","IT","CA",9,"39.4",
298,"Casagrande Villaviera Eugenio","AVI","1892-09-03 05:58:04-01:00","ROMA","IT","RM","12.5","41.9",
299,"Casartelli Cesare","AVI","1890-05-19 04:40:04-01:00","TAVERNERIODICOM","IT","CO","9.25","45.8",
300,"Caselli Stefano","AVI","1890-07-21 18:40:04-01:00","TORINO","IT","TO",8,45,
301,"Cassinelli Guglielmo","AVI","1897-01-31 16:30:00-01:00","CASALEMONFERRAT","IT","AL",9,45,
302,"Castacane Castruccio","AVI","1878-11-21 14:25:04-01:00","FANO","IT","PS",13,44,
303,"Castagneris Renato","AVI","1893-12-23 03:10:00-01:00","MILANO","IT","MI","9.25","45.5",
304,"Castiglioni Angelo","AVI","1894-03-20 02:30:00-01:00","MILANO","IT","MI","9.25","45.5",
305,"Cattaneo Bartolomeo","AVI","1888-04-03 04:20:04-01:00","GROSSOTTODILOME","IT","SO",10,"46.2",
306,"Cattaneo Romano","AVI","1888-09-21 13:40:04-01:00","CALDOGNODIVINCE","IT","VI",12,"45.5",
307,"Cavadini Piero","AVI","1887-08-13 12:10:04-01:00","CALCINATE","IT","BG","9.75","45.6",
308,"Cavara Otello","AVI","1887-04-12 12:10:04-01:00","SUZZARA","IT","MN",11,"45.2",
309,"Cecconi Fausto","AVI","1904-09-13 18:10:00-01:00","MONTEROTONDO","IT","RM","12.5","41.9",
310,"Gauquelin-A1-310","AVI","1888-05-10 23:10:04-01:00","FIESOLE","IT","FI","11.5","43.7",
311,"Cena Nicolao","AVI","1890-03-01 02:27:04-01:00","BRANDIZZO","IT","TO",8,45,
312,"Gauquelin-A1-312","AVI","1895-03-10 05:10:00-01:00","BRESCIA","IT","BS",11,"45.5",
313,"Cesaroni Anselmo","AVI","1865-11-16 13:28:00-01:00","PERUGIA","IT","PG",13,43,
314,"Cianetti Ettore","AVI","1878-03-31 05:25:04-01:00","ROMA","IT","RM","12.5","41.9",
315,"Cirillo Giuseppe","AVI","1904-11-25 15:00:00-01:00","BARI","IT","BA",17,"41.2",
316,"Clerici Giampietro","AVI","1892-07-18 23:40:04-01:00","GERENZANO","IT","VA",9,"45.8",
317,"Cobianchi Mario","AVI","1885-04-08 22:10:04-01:00","BOLOGNA","IT","BO",11,"44.5",
318,"Conforti Mario","AVI","1895-06-20 14:00:00-01:00","SCASCIANOINVALD","IT","FI","11.5","43.7",
319,"Contini Amerigo","AVI","1894-08-10 04:00:00-01:00","UMBERTIDE","IT","PG",13,43,
320,"Contini Luigi","AVI","1895-05-01 02:00:00-01:00","CASTELLUCCIOVAL","IT","FG","15.5","41.6",
321,"Gauquelin-A1-321","AVI","1878-07-16 07:25:04-01:00","CAVARZERE","IT","VE","12.5","45.5",
322,"Cornaggia Medici Alfonso","AVI","1888-02-11 18:40:04-01:00","MILANO","IT","MI","9.25","45.5",
323,"Corni Guido","AVI","1883-08-25 04:40:04-01:00","STRADELLA","IT","PV",9,"45.2",
324,"Crosio Tullio","AVI","1889-07-21 23:15:04-01:00","ONEGLIA","IT","IM",8,"43.7",
325,"Curlo Domenico","AVI","1886-02-19 01:40:04-01:00","TORINO","IT","TO",8,45,
326,"Gauquelin-A1-326","AVI","1894-12-24 09:45:00-01:00","BARBERINODIMUGE","IT","FI","11.5","43.7",
327,"Dal Mistro Achille","AVI","1892-08-08 08:10:04-01:00","VENEZIA","IT","VE","12.5","45.5",
328,"Dal Molin Tommaso","AVI","1902-01-13 08:00:00-01:00","ALTISSIMO","IT","VI",12,"45.5",
329,"De Angeli Piero","AVI","1902-06-12 01:00:00-01:00","MILANO","IT","MI","9.25","45.5",
330,"De Bernardi Mario","AVI","1893-07-01 11:10:04-01:00","VENOSADIPUGLIA","IT","PZ","15.75","40.5",
331,"De Carlo Giacomo","AVI","1892-04-06 13:10:04-01:00","VENEZIA","IT","VE","12.5","45.5",
332,"De Carolis Ettore","AVI","1880-08-11 11:10:04-01:00","CORI","IT","LT",13,"41.5",
333,"Deggiovanni Giovanni","AVI","1885-10-07 22:10:04-01:00","NAPOLI","IT","NA",14,"40.9",
334,"Del Prete Carlo","AVI","1897-08-21 23:30:00-01:00","LUCCA","IT","LU",11,"43.7",
335,"De Masellis Ferdinando","AVI","1874-01-18 06:10:04-01:00","AVELLINO","IT","AV",15,41,
336,"Denti Pirajno Salvatore","AVI","1875-04-27 20:10:04-01:00","NAPOLI","IT","NA",14,"40.9",
337,"De Pinedo Francesco","AVI","1890-02-16 04:10:04-01:00","NAPOLI","IT","NA",14,"40.9",
338,"Donati Renato","AVI","1894-01-17 16:30:00-01:00","FORLI","IT","FO","12.5","44.2",
339,"Falchi Luigino","AVI","1879-12-11 19:40:04-01:00","MONTOPOLIINVALD","IT","PI","10.5","43.7",
340,"Ferrari Cristofori","AVI","1880-07-25 14:50:04-01:00","MONTEROSSOALMAR","IT","SP","10.25",44,
341,"Ferrarin Arturo","AVI","1895-02-13 19:00:00-01:00","THIENE DI VINCEN","IT","VI",12,"45.5",
342,"Ferrarin Francesco","AVI","1896-12-17 02:00:00-01:00","THIENE","IT","VI",12,"45.5",
343,"Ferrario Rosina","AVI","1888-07-28 04:25:04-01:00","MILANO","IT","MI","9.25","45.5",
344,"Ferretti di C. Piero","AVI","1896-02-13 21:20:00-01:00","PARMA","IT","PR","10.75","44.8",
345,"Finzi Aldo","AVI","1891-04-20 16:30:04-01:00","LEGNAGO","IT","VR",11,"45.4",
346,"Folonari Giuseppe","AVI","1892-01-20 08:10:04-01:00","BRESCIA","IT","BS",11,"45.5",
347,"Folz Amedeo","AVI","1903-12-29 14:30:00-01:00","MILANO","IT","MI","9.25","45.5",
348,"Gauquelin-A1-348","AVI","1883-08-08 03:40:04-01:00","MONZA","IT","MI","9.25","45.5",
349,"Frassinetti Romeo","AVI","1854-08-04 17:32:00-01:00","PARMA","IT","PR","10.75","44.8",
350,"Freri Prospero","AVI","1892-03-22 20:10:04-01:00","NAPOLI","IT","NA",14,"40.9",
351,"Frezzan Federico","AVI","1893-11-23 15:00:00-01:00","SUBIACO","IT","RM","12.5","41.9",
352,"Fucini Mario","AVI","1891-02-01 13:10:04-01:00","FIRENZE","IT","FI","11.5","43.7",
353,"Gabardini Giuseppe","AVI","1879-04-17 08:40:04-01:00","TORINO","IT","TO",8,45,
354,"Gallina Augusto","AVI","1873-05-23 06:10:04-01:00","PALESTRO","IT","PV",9,"45.2",
355,"Gauquelin-A1-355","AVI","1901-06-15 20:00:00-01:00","NAPOLI","IT","NA",14,"40.9",
356,"Gallotti Antonio","AVI","1887-10-22 03:25:04-01:00","MILANO","IT","MI","9.25","45.5",
357,"Gallotti Carlo","AVI","1887-05-04 14:10:04-01:00","NAPOLI","IT","NA",14,"40.9",
358,"Garassini-Garbarino Giuseppe","AVI","1885-01-08 03:15:04-01:00","LOANO","IT","SV","8.75","44.3",
359,"Garino Guido","AVI","1889-05-22 06:10:04-01:00","COSSATO DINOVARA","IT","VC","8.5","45.4",
360,"Gastaldi Camillo","AVI","1893-10-25 05:10:04-01:00","SAN REMO","IT","IM",8,"43.7",
361,"Gaviglio Lelio","AVI","1870-10-13 05:10:04-01:00","TORINO","IT","TO",8,45,
362,"Gelmetti Umberto","AVI","1893-10-31 12:10:04-01:00","BARDOLINODIVERO","IT","VR",11,"45.4",
363,"Gilbert Ewinckel Igino","AVI","1876-08-04 05:10:04-01:00","ASCOLI PICENO","IT","AP","13.75",43,
364,"Giordano Gennaro","AVI","1899-05-15 13:00:00-01:00","ISOLACAPORICCIN","IT","CZ","17.5",39,
365,"Gauquelin-A1-365","AVI","1891-09-30 07:33:04-01:00","VASTO","IT","CH","14.25","42.3",
366,"Giuliani Dino","AVI","1884-09-30 08:40:04-01:00","AREZZO","IT","AR",12,"43.5",
367,"Gordesco Mario","AVI","1884-12-12 21:10:04-01:00","ARCOLA","IT","SP","10.25",44,
368,"Gostoli Cristoforo","AVI","1897-02-28 13:30:00-01:00","URBANIADIPESARO","IT","PS",13,44,
369,"Gauquelin-A1-369","AVI","1897-05-08 15:30:00-01:00","ROMA","IT","RM","12.5","41.9",
370,"Grassi Fonseca Amilcare","AVI","1883-12-20 03:10:04-01:00","FORCEDIASCOLIPI","IT","AP","13.75",43,
371,"Grasso Renato","AVI","1891-04-24 03:50:04-01:00","CASTIGLIONETINE","IT","CN","7.25","44.4",
372,"Gravina Manfredi","AVI","1883-04-14 06:10:04-01:00","PALERMO","IT","PA","13.5",38,
373,"Graziani del Borgo Carlo","AVI","1886-07-25 16:10:04-01:00","FIRENZE","IT","FI","11.5","43.7",
374,"Gregorini Pietro","AVI","1887-08-11 03:10:04-01:00","CATANZARO","IT","CZ","17.5",39,
375,"Guerritore Revello Carlo","AVI","1895-05-06 06:00:00-01:00","CAPUA","IT","CE","14.5","41.1",
376,"Guidoni Alessandro","AVI","1880-07-15 10:10:04-01:00","TORINO","IT","TO",8,45,
377,"Jacometti Ernesto","AVI","1880-09-06 21:10:04-01:00","PONTEDERA","IT","PI","10.5","43.7",
378,"Keller Kellerer Guido","AVI","1892-02-06 20:15:04-01:00","MILANO","IT","MI","9.25","45.5",
379,"Kerbaker Ernesto","AVI","1882-11-21 09:10:04-01:00","NAPOLI","IT","NA",14,"40.9",
380,"Laghi Ermenegildo","AVI","1890-02-24 07:10:04-01:00","LUCCA","IT","LU",11,"43.7",
381,"Landini Achille","AVI","1890-05-22 05:10:04-01:00","MILANO","IT","MI","9.25","45.5",
382,"La Polla Ernesto","AVI","1872-09-12 14:10:04-01:00","MATERA","IT","MT","16.75","40.6",
383,"Laureati Guilio","AVI","1877-07-10 23:40:04-01:00","GROTTAMAREDIASC","IT","AP","13.75",43,
384,"Leone Domenico","AVI","1888-10-09 09:10:04-01:00","SARZANA","IT","SP","10.25",44,
385,"Liotta Aurelio","AVI","1886-11-10 12:10:04-01:00","SAGATAMILITELLO","IT","ME","15.5",38,
386,"Gauquelin-A1-386","AVI","1896-08-19 07:15:00-01:00","TORINO","IT","TO",8,45,
387,"Locatelli Antonio","AVI","1895-04-19 08:00:00-01:00","BERGAMO","IT","BG","9.75","45.6",
388,"Gauquelin-A1-388","AVI","1883-08-08 04:55:04-01:00","COLLEGNO","IT","TO",8,45,
389,"Longo Ulisse","AVI","1894-01-04 20:30:00-01:00","BRESCIA","IT","BS",11,"45.5",
390,"Longo Vito","AVI","1885-11-10 19:10:04-01:00","ROMA","IT","RM","12.5","41.9",
391,"Lordi Umberto","AVI","1894-04-11 07:00:00-01:00","NAPOLI","IT","NA",14,"40.9",
392,"Maceratini Giuseppe","AVI","1894-01-05 12:00:00-01:00","FANO","IT","PS",13,44,
393,"Maddalena Umberto","AVI","1894-12-14 13:30:00-01:00","ADRIA","IT","RO","12.25",45,
394,"Maffeis Carlo","AVI","1883-01-11 15:10:04-01:00","MILANO","IT","MI","9.25","45.5",
395,"Maggiora Clemente","AVI","1887-03-02 09:40:04-01:00","CASTAGNOLEMONFE","IT","AT","8.5","44.9",
396,"Majorana Antonio","AVI","1898-08-21 03:00:00-01:00","PALERMO","IT","PA","13.5",38,
397,"Malingher Arturo","AVI","1869-01-02 15:10:04-01:00","MILANO","IT","MI","9.25","45.5",
398,"Mandelli Piero","AVI","1884-11-09 13:10:04-01:00","MILANO","IT","MI","9.25","45.5",
399,"Manissero Romolo","AVI","1881-03-10 02:10:04-01:00","POCAPAGLIA","IT","CN","7.25","44.4",
400,"Manni Giuseppe","AVI","1884-07-12 01:10:04-01:00","ORTE","IT","VT",12,"42.4",
401,"Marazzani Alberto","AVI","1888-10-29 19:10:04-01:00","PIACENZA","IT","PC","9.75",45,
402,"Gauquelin-A1-402","AVI","1878-07-16 12:10:04-01:00","PARMA","IT","PR","10.75","44.8",
403,"Marchesi Vittorio","AVI","1895-04-04 18:00:00-01:00","VICENZA","IT","VI",12,"45.5",
404,"Marchesini Piero","AVI","1895-09-05 17:00:00-01:00","UDINE","IT","UD","13.5",46,
405,"Marenghi-Marenco Alberto","AVI","1873-06-16 09:00:04-01:00","TORTONA","IT","AL",9,45,
406,"Gauquelin-A1-406","AVI","1896-08-19 13:00:00-01:00","CAVADE'TIRRENI","IT","SA","15.25","40.7",
407,"Gauquelin-A1-407","AVI","1895-08-24 17:00:00-01:00","PADOVA","IT","PD","12.25","45.4",
408,"Matteuci Gino","AVI","1881-12-12 20:10:04-01:00","PISA","IT","PI","10.5","43.7",
409,"Mattioli Nob","AVI","1877-11-22 10:10:04-01:00","CINGOLI","IT","MC","13.25","43.4",
410,"Gauquelin-A1-410","AVI","1899-08-03 22:00:00-01:00","BOLOGNA","IT","BO",11,"44.5",
411,"Mazzoleni Ernani","AVI","1871-07-03 20:10:04-01:00","BERGAMO","IT","BG","9.75","45.6",
412,"Mazzucco Renato","AVI","1891-02-10 08:40:04-01:00","SASSUOLO","IT","MO","11.25","44.6",
413,"Mecozzi Amedeo","AVI","1892-01-17 15:10:04-01:00","ROMA","IT","RM","12.5","41.9",
414,"Menecali Abdon","AVI","1827-05-28 20:08:00-01:00","TODI","IT","PG",13,43,
415,"Menghi Viero","AVI","1895-01-19 01:00:00-01:00","ROMA","IT","RM","12.5","41.9",
416,"Mercanti Arturo","AVI","1875-04-15 16:10:04-01:00","MILANO","IT","MI","9.25","45.5",
417,"Michetti Giorgio","AVI","1888-05-29 07:10:04-01:00","FRANCAVILLAALMA","IT","CH","14.25","42.3",
418,"Moccafiche Mario","AVI","1888-07-26 19:50:04-01:00","GENOVA","IT","GE",9,"44.4",
419,"Moizo Riccardo","AVI","1877-08-27 01:25:04-01:00","SALICETODIMONDO","IT","CN","7.25","44.4",
420,"Molfese Manlio","AVI","1883-09-20 12:10:04-01:00","ALBANODILUCANIA","IT","PZ","15.75","40.5",
421,"Molino Giuseppe","AVI","1884-09-25 11:55:04-01:00","BOLOGNA","IT","BO",11,"44.5",
422,"Moore Raul","AVI","1895-03-31 18:00:00-01:00","DESENZANODELGAR","IT","BS",11,"45.5",
423,"Moresco Alberto","AVI","1893-06-09 23:20:04-01:00","PADOVA","IT","PD","12.25","45.4",
424,"Mosca Francesco","AVI","1887-06-16 07:10:04-01:00","RIETI","IT","RI","13.25","42.4",
425,"Nardini Guido","AVI","1881-07-30 03:10:04-01:00","FIRENZE","IT","FI","11.5","43.7",
426,"Natale Silvio","AVI","1894-07-07 17:00:00-01:00","BIANDRATEDINOVA","IT","NO",9,"45.5",
427,"Negrone Cambiaso Carina","AVI","1911-06-04 18:00:00-01:00","BOGLIASCO","IT","GE",9,"44.4",
428,"Neri Giuseppe","AVI","1878-05-26 15:40:04-01:00","BOLOGNA","IT","BO",11,"44.5",
429,"Niclot Furio","AVI","1908-04-24 22:00:00-01:00","TORINO","IT","TO",8,45,
430,"Niutta Ugo","AVI","1889-12-20 12:10:04-01:00","NAPOLI","IT","NA",14,"40.9",
431,"Nosari Giuseppe","AVI","1883-03-23 23:10:04-01:00","GANDINO","IT","BG","9.75","45.6",
432,"Novellis Coarazze Alberto","AVI","1877-08-06 14:25:04-01:00","BARD","IT","AO",8,"45.8",
433,"Olivi Luigi","AVI","1894-11-18 06:00:00-01:00","CAMPOBASSO","IT","CB","14.75","41.6",
434,"Oppizzi Pietro","AVI","1882-03-21 13:40:04-01:00","PAVIA","IT","PV",9,"45.2",
435,"Origgi Giovan","AVI","1895-01-14 19:30:00-01:00","MILANO","IT","MI","9.25","45.5",
436,"Pagano Primo","AVI","1887-01-01 07:10:04-01:00","FIRENZE","IT","FI","11.5","43.7",
437,"Pallavicino Cesare","AVI","1893-04-21 17:40:04-01:00","ROMA","IT","RM","12.5","41.9",
438,"Palli Natale","AVI","1895-07-24 00:10:00-01:00","CASALEMONFERRAT","IT","AL",9,45,
439,"Pasta Alberto","AVI","1891-03-03 16:50:04-01:00","BOLOGNA","IT","BO",11,"44.5",
440,"Pastine Giovanni","AVI","1874-09-02 02:25:04-01:00","LA SPEZIA","IT","SP","10.25",44,
441,"Pellegrin Aldo","AVI","1888-08-28 12:10:04-01:00","BOLOGNA","IT","BO",11,"44.5",
442,"Pensuti Emilio","AVI","1890-08-26 19:40:04-01:00","PERUGIA","IT","PG",13,43,
443,"Peretti Ugo","AVI","1896-10-20 04:30:00-01:00","MILANO","IT","MI","9.25","45.5",
444,"Perrucca Domenico","AVI","1886-04-07 04:10:04-01:00","MOTTA DEI CONTI","IT","VC","8.5","45.4",
445,"Petilli Giuseppe","AVI","1862-09-12 11:00:00-01:00","AVELLINO","IT","AV",15,41,
446,"Pettazzi Pietro","AVI","1890-05-21 04:40:04-01:00","ROCHETTA TANARO","IT","AT","8.5","44.9",
447,"Piacenza Guido","AVI","1881-02-02 17:40:04-01:00","POLLONE DI BIEL","IT","VC","8.5","45.4",
448,"Piazza Carlo","AVI","1871-03-21 10:40:04-01:00","BUSTO ARSIZIO","IT","VA",9,"45.8",
449,"Piccio Pier","AVI","1880-09-27 05:10:04-01:00","ROMA","IT","RM","12.5","41.9",
450,"Piccoli Domenico","AVI","1882-03-05 01:10:04-01:00","SCHIO","IT","VI",12,"45.5",
451,"Picollo Giulio","AVI","1880-10-28 05:30:04-01:00","CAPRIATA D'ORBA","IT","AL",9,45,
452,"Gauquelin-A1-452","AVI","1898-02-08 11:00:00-01:00","TIZZANO VAL PAR","IT","PR","10.75","44.8",
453,"Pinna Pietro","AVI","1891-01-12 19:10:04-01:00","POZZOMAGGIORE","IT","SS","8.5","40.8",
454,"Polpacelli Antonio","AVI","1888-03-28 15:10:04-01:00","CINGOLI","IT","MC","13.25","43.4",
455,"Ponzio Emanuele","AVI","1877-11-12 19:40:04-01:00","MILANO","IT","MI","9.25","45.5",
456,"Porro Felice","AVI","1891-10-08 09:20:04-01:00","PAVIA","IT","PV",9,"45.2",
457,"Pozzi Emilio","AVI","1884-03-13 11:10:04-01:00","MILANO","IT","MI","9.25","45.5",
458,"Pozzi Giacomo","AVI","1890-05-28 02:10:04-01:00","ZIANO PIACENTIN","IT","PC","9.75",45,
459,"Pricolo Francesco","AVI","1891-01-30 05:40:04-01:00","GRUMENTO NOVA","IT","PZ","15.75","40.5",
460,"Puglieschi Ubaldo","AVI","1874-08-14 06:10:04-01:00","ROMA","IT","RM","12.5","41.9",
461,"Quaglia Costantino","AVI","1878-12-23 16:10:04-01:00","GENOVA","IT","GE",9,"44.4",
462,"Ranza Attilio","AVI","1879-10-30 20:10:04-01:00","NOVARA","IT","NO",9,"45.5",
463,"Ranza Ferrucio","AVI","1892-09-09 06:30:04-01:00","FIORENZUOLA D'A","IT","PC","9.75",45,
464,"Rapini Napoleone","AVI","1891-11-07 11:10:04-01:00","CITTA DI CASTEL","IT","PG",13,43,
465,"Re Umberto","AVI","1887-03-19 16:10:04-01:00","TORINO","IT","TO",8,45,
466,"Redaelli Cesare","AVI","1890-04-02 02:10:04-01:00","ARCORE","IT","MI","9.25","45.5",
467,"Resch Alessandro","AVI","1892-11-19 02:40:04-01:00","AVEZZANO","IT","AQ","13.5","42.4",
468,"Retino Giuseppe","AVI","1894-03-01 23:30:00-01:00","MAGLIE","IT","LE","18.75","40.4",
469,"Ridolfi Luigi","AVI","1894-04-12 15:00:00-01:00","FORLI","IT","FO","12.5","44.2",
470,"Riva Giovanni","AVI","1895-03-03 20:00:00-01:00","MILANO","IT","MI","9.25","45.5",
471,"Robbiano Leonida","AVI","1895-10-16 16:00:00-01:00","ROMA","IT","RM","12.5","41.9",
472,"Rovida Carlo","AVI","1904-08-01 22:00:00-01:00","MILANO","IT","MI","9.25","45.5",
473,"Ruggerone Germano","AVI","1874-06-30 02:40:04-01:00","TRECATE","IT","NO",9,"45.5",
474,"Sabelli Cesare","AVI","1896-11-20 20:30:00-01:00","MONTEPULCIANO","IT","SI","11.75","43.3",
475,"Sala Virgilio","AVI","1891-07-20 15:30:04-01:00","MILANO","IT","MI","9.25","45.5",
476,"Salomone Oreste","AVI","1879-11-20 11:10:04-01:00","CAPUA","IT","CE","14.5","41.1",
477,"Savoia Umberto","AVI","1884-02-04 05:40:04-01:00","TORINO","IT","TO",8,45,
478,"Scalpinelli Leguigna Pietro","AVI","1904-03-30 10:15:00-01:00","VICENZA","IT","VI",12,"45.5",
479,"Scaroni Silvio","AVI","1893-05-12 20:10:04-01:00","BRESCIA","IT","BS",11,"45.5",
480,"Scelzo Luigi","AVI","1880-08-27 23:25:04-01:00","CASTELLAMARE DI","IT","NA",14,"40.9",
481,"Screpante Giuseppe","AVI","1889-07-28 22:10:04-01:00","MONTOTTONE","IT","AP","13.75",43,
482,"Gauquelin-A1-482","AVI","1893-10-20 13:40:04-01:00","PESARO","IT","PS",13,44,
483,"Signorelli Gaudenzio","AVI","1895-04-20 16:30:00-01:00","CALTIGNAGA","IT","NO",9,"45.5",
484,"Signorini Tito","AVI","1872-04-16 13:10:04-01:00","ROMA","IT","RM","12.5","41.9",
485,"Sioli Ernesto","AVI","1879-03-30 04:10:04-01:00","MILANO","IT","MI","9.25","45.5",
486,"Sisto Filippo","AVI","1884-10-08 02:45:04-01:00","SASSARI","IT","SS","8.5","40.8",
487,"Gauquelin-A1-487","AVI","1888-05-10 06:55:04-01:00","CASTEL SANPIETR","IT","BO",11,"44.5",
