profession,professionLabel
http://www.wikidata.org/entity/Q25915497,archaeologist of the Roman provinces
http://www.wikidata.org/entity/Q4785708,archchaplain
http://www.wikidata.org/entity/Q1279743,archdeaconry in Protestantism
http://www.wikidata.org/entity/Q13382355,archer
http://www.wikidata.org/entity/Q42973,architect
http://www.wikidata.org/entity/Q2860249,architecte des bâtiments de France
http://www.wikidata.org/entity/Q29167172,architectural colorist
http://www.wikidata.org/entity/Q4787044,architectural designer
http://www.wikidata.org/entity/Q3151019,architectural engineer
http://www.wikidata.org/entity/Q4787051,architectural engineer
http://www.wikidata.org/entity/Q17486326,architectural historian
http://www.wikidata.org/entity/Q4787056,architectural illustrator
http://www.wikidata.org/entity/Q635317,architectural model builder
http://www.wikidata.org/entity/Q3381574,architectural photographer
http://www.wikidata.org/entity/Q4787068,architectural technologist
http://www.wikidata.org/entity/Q17391659,architectural theoretician
http://www.wikidata.org/entity/Q17391654,architecture critic
http://www.wikidata.org/entity/Q2079935,architecture drawer
http://www.wikidata.org/entity/Q44747019,architecture historian
http://www.wikidata.org/entity/Q635734,archivist
http://www.wikidata.org/entity/Q21280575,armenologist
http://www.wikidata.org/entity/Q20068513,armored vehicle driver
http://www.wikidata.org/entity/Q3623165,armourer
http://www.wikidata.org/entity/Q1476009,army health and sanitation inspector
http://www.wikidata.org/entity/Q2314719,army scout
http://www.wikidata.org/entity/Q10855616,army surgeon
http://www.wikidata.org/entity/Q4795498,aromachologist
http://www.wikidata.org/entity/Q27862253,aromatherapist
http://www.wikidata.org/entity/Q15021099,art advisor
http://www.wikidata.org/entity/Q4164507,art critic
http://www.wikidata.org/entity/Q780596,art curator
http://www.wikidata.org/entity/Q173950,art dealer
http://www.wikidata.org/entity/Q706364,art director
http://www.wikidata.org/entity/Q15977927,art educator
http://www.wikidata.org/entity/Q18511668,art forger
http://www.wikidata.org/entity/Q17001351,art handler
http://www.wikidata.org/entity/Q1792450,art historian
http://www.wikidata.org/entity/Q1630100,art model
http://www.wikidata.org/entity/Q17391638,art theorist
http://www.wikidata.org/entity/Q29632060,art therapist
http://www.wikidata.org/entity/Q15976092,artificial intelligence researcher
http://www.wikidata.org/entity/Q1294787,artisan
http://www.wikidata.org/entity/Q483501,artist
http://www.wikidata.org/entity/Q1792618,artist blacksmith
http://www.wikidata.org/entity/Q1797162,artistic director
http://www.wikidata.org/entity/Q4801269,artistic director
http://www.wikidata.org/entity/Q13381572,artistic gymnast
http://www.wikidata.org/entity/Q63076925,artistic roller skater
http://www.wikidata.org/entity/Q34037376,arts journalist
http://www.wikidata.org/entity/Q737041,asphalt constructor
http://www.wikidata.org/entity/Q3058707,assayer
http://www.wikidata.org/entity/Q28478161,assistant architect
http://www.wikidata.org/entity/Q11703711,assistant coach
http://www.wikidata.org/entity/Q1757008,assistant director
http://www.wikidata.org/entity/Q18052877,assistant football coach
http://www.wikidata.org/entity/Q742579,assistant for automation and computer technology
http://www.wikidata.org/entity/Q742595,assistant for health tourism
http://www.wikidata.org/entity/Q742603,assistant for media technology
http://www.wikidata.org/entity/Q42308474,assistant keeper
http://www.wikidata.org/entity/Q4809062,assistant manager
http://www.wikidata.org/entity/Q4809061,assistant pastor
http://www.wikidata.org/entity/Q223291,assistant referee
http://www.wikidata.org/entity/Q59510975,assistant technical specialist
http://www.wikidata.org/entity/Q11631766,assistant trainer
http://www.wikidata.org/entity/Q2868277,associate
http://www.wikidata.org/entity/Q62072718,associate film producer
http://www.wikidata.org/entity/Q56612894,association floorball manager
http://www.wikidata.org/entity/Q628099,association football manager
http://www.wikidata.org/entity/Q1478408,association football national coach
http://www.wikidata.org/entity/Q937857,association football player
http://www.wikidata.org/entity/Q859528,association football referee
http://www.wikidata.org/entity/Q19361459,assyriologist
http://www.wikidata.org/entity/Q3061999,astrobiologist
http://www.wikidata.org/entity/Q47406033,astrolinguist
http://www.wikidata.org/entity/Q155647,astrologer
http://www.wikidata.org/entity/Q11631,astronaut
http://www.wikidata.org/entity/Q4811603,astronaut-politician
http://www.wikidata.org/entity/Q17394262,astronautical engineer
http://www.wikidata.org/entity/Q11063,astronomer
http://www.wikidata.org/entity/Q21403281,astrophotographer
http://www.wikidata.org/entity/Q752129,astrophysicist
http://www.wikidata.org/entity/Q4813766,athletic director
http://www.wikidata.org/entity/Q17276189,atmospheric scientist
http://www.wikidata.org/entity/Q290655,atomic spy
http://www.wikidata.org/entity/Q21282419,attic vase-painter
http://www.wikidata.org/entity/Q27148422,attorney's clerk
http://www.wikidata.org/entity/Q2986283,auctioneer
http://www.wikidata.org/entity/Q41202207,audience ombudsman
http://www.wikidata.org/entity/Q41637142,audiencier
http://www.wikidata.org/entity/Q20856740,audio book narrator
http://www.wikidata.org/entity/Q1314140,audio drama actor
http://www.wikidata.org/entity/Q128124,audio engineer
http://www.wikidata.org/entity/Q2442329,audio technician
http://www.wikidata.org/entity/Q2870769,audioprothesist
http://www.wikidata.org/entity/Q10949665,auditor
http://www.wikidata.org/entity/Q706835,auto mechanic
http://www.wikidata.org/entity/Q759536,automatic installer
http://www.wikidata.org/entity/Q587176,automatic line operation technician
http://www.wikidata.org/entity/Q689045,automatician
http://www.wikidata.org/entity/Q4826687,automobile repair technician
http://www.wikidata.org/entity/Q787836,automobile salesperson
http://www.wikidata.org/entity/Q48351861,automotive engineer
http://www.wikidata.org/entity/Q2873185,auxiliary of justice
http://www.wikidata.org/entity/Q4828566,avian veterinarian
http://www.wikidata.org/entity/Q1875888,aviation clerk
http://www.wikidata.org/entity/Q45181247,babysitter
http://www.wikidata.org/entity/Q23929009,backgammon player
http://www.wikidata.org/entity/Q4839644,background artist
http://www.wikidata.org/entity/Q798487,backing vocalist
http://www.wikidata.org/entity/Q15816836,bacteriologist
http://www.wikidata.org/entity/Q28143257,badminton coach
http://www.wikidata.org/entity/Q29817148,badminton executive and administrator
http://www.wikidata.org/entity/Q13141064,badminton player
http://www.wikidata.org/entity/Q27554843,bagpipe maker
http://www.wikidata.org/entity/Q60988177,bagpipe player
http://www.wikidata.org/entity/Q21550382,bagpiper
http://www.wikidata.org/entity/Q10970991,bailiff
http://www.wikidata.org/entity/Q160131,baker
http://www.wikidata.org/entity/Q4070300,ballerina
http://www.wikidata.org/entity/Q805221,ballet dancer
http://www.wikidata.org/entity/Q805253,ballet master
http://www.wikidata.org/entity/Q55092822,ballet pedagogue
http://www.wikidata.org/entity/Q2209829,ballet pianist
http://www.wikidata.org/entity/Q18939021,ballistics expert
http://www.wikidata.org/entity/Q728425,balloonist
http://www.wikidata.org/entity/Q2737671,banderillero
http://www.wikidata.org/entity/Q806349,bandleader
http://www.wikidata.org/entity/Q20791985,bandoneonist
http://www.wikidata.org/entity/Q27554856,bandura maker
http://www.wikidata.org/entity/Q47484668,bandy coach
http://www.wikidata.org/entity/Q9648008,banjoist
http://www.wikidata.org/entity/Q4856006,bank examiner
http://www.wikidata.org/entity/Q32947888,bank manager
http://www.wikidata.org/entity/Q806805,bank teller
http://www.wikidata.org/entity/Q806798,banker
http://www.wikidata.org/entity/Q10426592,bar pianist
http://www.wikidata.org/entity/Q60723870,bar singer
http://www.wikidata.org/entity/Q3214103,barback
http://www.wikidata.org/entity/Q107198,barber
http://www.wikidata.org/entity/Q57997669,bare-knuckle boxer
http://www.wikidata.org/entity/Q4860364,barefoot lawyer
http://www.wikidata.org/entity/Q178816,barista
http://www.wikidata.org/entity/Q21504965,baritone-saxophonist
http://www.wikidata.org/entity/Q1338165,barker
http://www.wikidata.org/entity/Q808266,bartender
http://www.wikidata.org/entity/Q865935,baseball coach
http://www.wikidata.org/entity/Q1186921,baseball manager
http://www.wikidata.org/entity/Q10871364,baseball player
http://www.wikidata.org/entity/Q1856798,baseball umpire
http://www.wikidata.org/entity/Q976015,basket weaver
http://www.wikidata.org/entity/Q17279652,basketball assistant coach
http://www.wikidata.org/entity/Q5137571,basketball coach
http://www.wikidata.org/entity/Q2182752,basketball official
http://www.wikidata.org/entity/Q3665646,basketball player
http://www.wikidata.org/entity/Q20521670,bass-guitarist
http://www.wikidata.org/entity/Q584301,bassist
http://www.wikidata.org/entity/Q12310971,bassoonist
http://www.wikidata.org/entity/Q29958026,batologist
http://www.wikidata.org/entity/Q53868331,baton twirler
http://www.wikidata.org/entity/Q29169123,bayanist
http://www.wikidata.org/entity/Q21057452,beach soccer player
http://www.wikidata.org/entity/Q30525637,beach tennis player
http://www.wikidata.org/entity/Q17361156,beach volleyball player
http://www.wikidata.org/entity/Q59958430,beatboxer
http://www.wikidata.org/entity/Q4087517,beatmaker
http://www.wikidata.org/entity/Q852389,beekeeper
http://www.wikidata.org/entity/Q858000,beer sommelier
http://www.wikidata.org/entity/Q16746890,behaviour therapist
http://www.wikidata.org/entity/Q62658593,behavioural scientist
http://www.wikidata.org/entity/Q47208238,bel canto singer
http://www.wikidata.org/entity/Q474306,bellfounder
http://www.wikidata.org/entity/Q2043489,bellhop
http://www.wikidata.org/entity/Q60027184,belt maker
http://www.wikidata.org/entity/Q4887411,benefactor
http://www.wikidata.org/entity/Q630993,bertsolari
http://www.wikidata.org/entity/Q17484254,bespoke tailor
http://www.wikidata.org/entity/Q16249242,best boy
http://www.wikidata.org/entity/Q112703,beutler
http://www.wikidata.org/entity/Q854997,bhikkhu
http://www.wikidata.org/entity/Q16029547,biathlete
http://www.wikidata.org/entity/Q19960661,biathlon coach
http://www.wikidata.org/entity/Q19829990,biblical scholar
http://www.wikidata.org/entity/Q10429346,bibliographer
http://www.wikidata.org/entity/Q59661509,bibliologist
http://www.wikidata.org/entity/Q233053,bicycle mechanic
http://www.wikidata.org/entity/Q62747204,big band musician
http://www.wikidata.org/entity/Q63301883,billiard marker
http://www.wikidata.org/entity/Q16175078,bilthugger
http://www.wikidata.org/entity/Q26455006,biniaouer
http://www.wikidata.org/entity/Q29367579,bioacoustician
http://www.wikidata.org/entity/Q2919046,biochemist
http://www.wikidata.org/entity/Q4914736,biocurator
http://www.wikidata.org/entity/Q26848923,bioengineer
http://www.wikidata.org/entity/Q47455777,bioethicist
http://www.wikidata.org/entity/Q63581057,bioethicist
http://www.wikidata.org/entity/Q18176481,biogeochemist
http://www.wikidata.org/entity/Q51954785,biogeographer
http://www.wikidata.org/entity/Q864380,biographer
http://www.wikidata.org/entity/Q2904006,bioinformatician
http://www.wikidata.org/entity/Q27068070,biological illustrator
http://www.wikidata.org/entity/Q3378589,biological pharmacist
http://www.wikidata.org/entity/Q864503,biologist
http://www.wikidata.org/entity/Q19902880,biomedical engineer
http://www.wikidata.org/entity/Q4915128,biomedical scientist
http://www.wikidata.org/entity/Q14906342,biophysicist
http://www.wikidata.org/entity/Q21011032,biosemiotician
http://www.wikidata.org/entity/Q52899051,biostatistician
http://www.wikidata.org/entity/Q864835,biotechnologist
http://www.wikidata.org/entity/Q2874317,bird breeder
http://www.wikidata.org/entity/Q28806402,bit player
http://www.wikidata.org/entity/Q1332289,black hat
http://www.wikidata.org/entity/Q15303031,black-figure vase painter
http://www.wikidata.org/entity/Q25970041,blackface minstrel performer
http://www.wikidata.org/entity/Q885444,bladesmith
http://www.wikidata.org/entity/Q18576630,blast-furnace operator
http://www.wikidata.org/entity/Q8246794,blogger
http://www.wikidata.org/entity/Q1191714,blue-collar worker
http://www.wikidata.org/entity/Q42303786,blues musician
http://www.wikidata.org/entity/Q548031,boat builder
http://www.wikidata.org/entity/Q11598549,boat racer
http://www.wikidata.org/entity/Q2891167,boatman
http://www.wikidata.org/entity/Q13383011,bobsledder
http://www.wikidata.org/entity/Q23719050,boccia player
http://www.wikidata.org/entity/Q55177573,bodeguero
http://www.wikidata.org/entity/Q16159168,body piercer
http://www.wikidata.org/entity/Q17362882,bodyboarder
http://www.wikidata.org/entity/Q15982795,bodybuilder
http://www.wikidata.org/entity/Q851436,bodyguard
http://www.wikidata.org/entity/Q26829128,boeotian vase-painter
http://www.wikidata.org/entity/Q520895,boilermaker
http://www.wikidata.org/entity/Q50991646,boilermaker
http://www.wikidata.org/entity/Q42303796,boogie-woogie musician
http://www.wikidata.org/entity/Q56884373,book artist
http://www.wikidata.org/entity/Q1413170,bookbinder
http://www.wikidata.org/entity/Q56224063,bookkeeper
http://www.wikidata.org/entity/Q664702,bookmaker
http://www.wikidata.org/entity/Q998550,bookseller
http://www.wikidata.org/entity/Q373709,boom operator
http://www.wikidata.org/entity/Q2083925,botanical collector
http://www.wikidata.org/entity/Q3148760,botanical illustrator
http://www.wikidata.org/entity/Q2374149,botanist
http://www.wikidata.org/entity/Q33135515,boules player
http://www.wikidata.org/entity/Q621613,bounty hunter
http://www.wikidata.org/entity/Q14406508,bow maker
http://www.wikidata.org/entity/Q4951095,bowler
http://www.wikidata.org/entity/Q29579227,bowls player
http://www.wikidata.org/entity/Q11338576,boxer
http://www.wikidata.org/entity/Q4951972,boxing judge
http://www.wikidata.org/entity/Q42843876,boxing promoter
http://www.wikidata.org/entity/Q2859667,boxing referee
http://www.wikidata.org/entity/Q22122536,boxing trainer
http://www.wikidata.org/entity/Q11798659,brand manager
http://www.wikidata.org/entity/Q25829748,brass player
http://www.wikidata.org/entity/Q2926103,brazier
http://www.wikidata.org/entity/Q767703,breakdancer
http://www.wikidata.org/entity/Q836904,brewer
http://www.wikidata.org/entity/Q53479738,brewster
http://www.wikidata.org/entity/Q18437198,bridge player
http://www.wikidata.org/entity/Q4972105,broadcast designer
http://www.wikidata.org/entity/Q24705156,broadcast journalist
http://www.wikidata.org/entity/Q52085732,broadcast programming director
http://www.wikidata.org/entity/Q15958754,broadcaster
http://www.wikidata.org/entity/Q160117,broker
http://www.wikidata.org/entity/Q16334507,bryologist
http://www.wikidata.org/entity/Q26037541,building contractor
http://www.wikidata.org/entity/Q21778977,building engineer
http://www.wikidata.org/entity/Q4986594,building estimator
http://www.wikidata.org/entity/Q26233771,building researcher
http://www.wikidata.org/entity/Q1591321,building services engineer
http://www.wikidata.org/entity/Q10270209,buildings technician
http://www.wikidata.org/entity/Q549322,bullfighter
http://www.wikidata.org/entity/Q3419806,bullfighter
http://www.wikidata.org/entity/Q33213700,bullfighting critic
http://www.wikidata.org/entity/Q851903,bululu
http://www.wikidata.org/entity/Q572700,bureaucrat
http://www.wikidata.org/entity/Q52169820,burglar
http://www.wikidata.org/entity/Q177529,burgomaster
http://www.wikidata.org/entity/Q5000587,bursar
http://www.wikidata.org/entity/Q829020,bus driver
http://www.wikidata.org/entity/Q4852922,bus monitor
http://www.wikidata.org/entity/Q1975935,bushi
http://www.wikidata.org/entity/Q1017553,business analyst
http://www.wikidata.org/entity/Q961407,business broker
http://www.wikidata.org/entity/Q16849727,business consultant
http://www.wikidata.org/entity/Q25377062,business engineer
http://www.wikidata.org/entity/Q2961975,business executive
http://www.wikidata.org/entity/Q12344332,business graduate
http://www.wikidata.org/entity/Q911554,business magnate
http://www.wikidata.org/entity/Q832136,business manager
http://www.wikidata.org/entity/Q5001893,business mediator
http://www.wikidata.org/entity/Q28364495,business or financial occupation
http://www.wikidata.org/entity/Q48072011,business theorist
http://www.wikidata.org/entity/Q43845,businessperson
http://www.wikidata.org/entity/Q5001288,busser
http://www.wikidata.org/entity/Q833899,butler
http://www.wikidata.org/entity/Q51530907,button maker
http://www.wikidata.org/entity/Q1308239,buyer
http://www.wikidata.org/entity/Q26132815,byzantinist
http://www.wikidata.org/entity/Q15214752,cabaret artist
http://www.wikidata.org/entity/Q60723793,cabaret dancer
http://www.wikidata.org/entity/Q559597,cabinetmaker
http://www.wikidata.org/entity/Q23924991,café owner
http://www.wikidata.org/entity/Q1027186,call centre agent
http://www.wikidata.org/entity/Q814356,call girl
http://www.wikidata.org/entity/Q3303330,calligrapher
http://www.wikidata.org/entity/Q5024685,calypsonian
http://www.wikidata.org/entity/Q63242939,campanologist
http://www.wikidata.org/entity/Q30086937,cancer researcher
http://www.wikidata.org/entity/Q25377660,cane operator
http://www.wikidata.org/entity/Q43258770,cannabis grower
http://www.wikidata.org/entity/Q13382566,canoeist
http://www.wikidata.org/entity/Q1486543,canon
http://www.wikidata.org/entity/Q51374880,"cantaor, cantaora"
http://www.wikidata.org/entity/Q2936570,cantatrice
http://www.wikidata.org/entity/Q330679,cantor
http://www.wikidata.org/entity/Q2936908,canut
http://www.wikidata.org/entity/Q21422876,car dealer
http://www.wikidata.org/entity/Q11295636,car designer
http://www.wikidata.org/entity/Q2061864,caravan dweller
http://www.wikidata.org/entity/Q16868721,carcinologist
http://www.wikidata.org/entity/Q931016,carder
http://www.wikidata.org/entity/Q19842026,cardiac surgeon
http://www.wikidata.org/entity/Q3264451,cardiologist
http://www.wikidata.org/entity/Q27905810,career and technical education teacher
http://www.wikidata.org/entity/Q22936241,career counselor
http://www.wikidata.org/entity/Q829064,career soldier
http://www.wikidata.org/entity/Q5038959,careers advisor
http://www.wikidata.org/entity/Q3658608,caricaturist
http://www.wikidata.org/entity/Q18749693,carillonneur
http://www.wikidata.org/entity/Q5039662,caripi
http://www.wikidata.org/entity/Q26876987,carom billiards player
http://www.wikidata.org/entity/Q154549,carpenter
http://www.wikidata.org/entity/Q26387816,carpet weaver
http://www.wikidata.org/entity/Q56236186,carpets designer
http://www.wikidata.org/entity/Q561457,carrier
http://www.wikidata.org/entity/Q1734662,cartographer
http://www.wikidata.org/entity/Q1114448,cartoonist
http://www.wikidata.org/entity/Q1840507,carver
http://www.wikidata.org/entity/Q861362,case manager
http://www.wikidata.org/entity/Q1309993,caseworker
http://www.wikidata.org/entity/Q1735282,cashier
http://www.wikidata.org/entity/Q5048858,casino host
http://www.wikidata.org/entity/Q26224000,castellologist
http://www.wikidata.org/entity/Q5050859,casual courier
http://www.wikidata.org/entity/Q33109310,cataloger
http://www.wikidata.org/entity/Q56746433,catch trainer
http://www.wikidata.org/entity/Q28869945,caterer
http://www.wikidata.org/entity/Q1524582,cattle rancher
http://www.wikidata.org/entity/Q5179781,cattleman
http://www.wikidata.org/entity/Q27098000,cave biologist
http://www.wikidata.org/entity/Q20150172,caver
http://www.wikidata.org/entity/Q20814940,caviste
http://www.wikidata.org/entity/Q59923398,ceiling painter
http://www.wikidata.org/entity/Q3310583,celebrity chef
http://www.wikidata.org/entity/Q15839136,cell biologist
http://www.wikidata.org/entity/Q1053028,cellarer
http://www.wikidata.org/entity/Q13219637,cellist
http://www.wikidata.org/entity/Q21197924,celticist
http://www.wikidata.org/entity/Q18482969,cemeteriologist
http://www.wikidata.org/entity/Q22272441,censor
http://www.wikidata.org/entity/Q63117141,ceramic artist
http://www.wikidata.org/entity/Q56312678,ceramic painter
http://www.wikidata.org/entity/Q7541856,ceramist
http://www.wikidata.org/entity/Q41799124,cereal chemist
http://www.wikidata.org/entity/Q5065266,certified mortgage consultant
http://www.wikidata.org/entity/Q11392214,certified public accountant in Japan
http://www.wikidata.org/entity/Q25502757,certified translator
http://www.wikidata.org/entity/Q15450044,cetologist
http://www.wikidata.org/entity/Q56298743,chair maker
http://www.wikidata.org/entity/Q42814229,chalkidian vase-painter
http://www.wikidata.org/entity/Q264323,chamberlain
http://www.wikidata.org/entity/Q13391399,chansonnier
http://www.wikidata.org/entity/Q948329,character actor
http://www.wikidata.org/entity/Q1062952,character designer
http://www.wikidata.org/entity/Q24044749,charioteer
http://www.wikidata.org/entity/Q1108818,chartered accountant
http://www.wikidata.org/entity/Q1502869,chartered surveyor
http://www.wikidata.org/entity/Q2826107,charterer
http://www.wikidata.org/entity/Q5086996,charwoman
http://www.wikidata.org/entity/Q54165684,chaser
http://www.wikidata.org/entity/Q216541,chauffeur
http://www.wikidata.org/entity/Q28971125,cheerleader
http://www.wikidata.org/entity/Q19945412,cheesemaker
http://www.wikidata.org/entity/Q3499072,chef
http://www.wikidata.org/entity/Q2962026,chef de partie
http://www.wikidata.org/entity/Q4508280,chekist
http://www.wikidata.org/entity/Q7888586,chemical engineer
http://www.wikidata.org/entity/Q59342873,chemical industrialist
http://www.wikidata.org/entity/Q5090503,chemical technologist
http://www.wikidata.org/entity/Q593644,chemist
http://www.wikidata.org/entity/Q2229544,chess arbiter
http://www.wikidata.org/entity/Q15916730,chess coach
http://www.wikidata.org/entity/Q2627699,chess composer
http://www.wikidata.org/entity/Q15986551,chess journalist
http://www.wikidata.org/entity/Q15916915,chess official
http://www.wikidata.org/entity/Q10873124,chess player
http://www.wikidata.org/entity/Q16058273,chess teacher
http://www.wikidata.org/entity/Q15958307,chess theoretician
http://www.wikidata.org/entity/Q2860247,chief architect of civil buildings and national palaces
http://www.wikidata.org/entity/Q4885522,chief commercial officer
http://www.wikidata.org/entity/Q484876,chief executive officer
http://www.wikidata.org/entity/Q5096988,chief harbourmaster
http://www.wikidata.org/entity/Q1436517,chief mate
http://www.wikidata.org/entity/Q5096994,chief mechanical engineer
http://www.wikidata.org/entity/Q970153,child actor
http://www.wikidata.org/entity/Q1741727,child and adolescent psychotherapist
http://www.wikidata.org/entity/Q59321078,child development specialist
http://www.wikidata.org/entity/Q5097869,child life specialist
http://www.wikidata.org/entity/Q3286047,child model
http://www.wikidata.org/entity/Q15823533,childhood educationalist
http://www.wikidata.org/entity/Q33109026,children's librarian
http://www.wikidata.org/entity/Q4853732,children's writer
http://www.wikidata.org/entity/Q506126,chimney sweep
http://www.wikidata.org/entity/Q27830713,chiropterologist
http://www.wikidata.org/entity/Q305012,chocolatier
http://www.wikidata.org/entity/Q1076502,choir director
http://www.wikidata.org/entity/Q2490358,choreographer
http://www.wikidata.org/entity/Q9190331,choreology
http://www.wikidata.org/entity/Q42227156,chorus master
http://www.wikidata.org/entity/Q26261971,christian archaeologist
http://www.wikidata.org/entity/Q3330547,chronicler
http://www.wikidata.org/entity/Q1743122,church historian
http://www.wikidata.org/entity/Q355493,church musician
http://www.wikidata.org/entity/Q1743189,church-painter
http://www.wikidata.org/entity/Q45353837,ci lyric writer
http://www.wikidata.org/entity/Q56611580,cigar factory reader
http://www.wikidata.org/entity/Q21061372,circus director
http://www.wikidata.org/entity/Q17307272,circus performer
http://www.wikidata.org/entity/Q27645484,cirripedologist
http://www.wikidata.org/entity/Q11886559,city fire watch
http://www.wikidata.org/entity/Q16905009,city guard
http://www.wikidata.org/entity/Q13582652,civil engineer
http://www.wikidata.org/entity/Q212238,civil servant
http://www.wikidata.org/entity/Q691167,claims adjuster
http://www.wikidata.org/entity/Q30060441,clairvoyant
http://www.wikidata.org/entity/Q118865,clarinetist
http://www.wikidata.org/entity/Q15983985,classical archaeologist
http://www.wikidata.org/entity/Q21680663,classical composer
http://www.wikidata.org/entity/Q24067349,classical guitarist
http://www.wikidata.org/entity/Q16267607,classical philologist
http://www.wikidata.org/entity/Q61996187,classical pianist
http://www.wikidata.org/entity/Q2468727,classical scholar
http://www.wikidata.org/entity/Q63197546,classical trumpeter
http://www.wikidata.org/entity/Q1760141,cleaner
http://www.wikidata.org/entity/Q3315492,clergyman
http://www.wikidata.org/entity/Q2259532,cleric
http://www.wikidata.org/entity/Q738142,clerk
http://www.wikidata.org/entity/Q1113838,climatologist
http://www.wikidata.org/entity/Q10385890,clinical analysis technician
http://www.wikidata.org/entity/Q2904166,clinical biologist
http://www.wikidata.org/entity/Q924581,clinical nurse specialist
http://www.wikidata.org/entity/Q3268166,clinical psychologist
http://www.wikidata.org/entity/Q5133860,clinician
http://www.wikidata.org/entity/Q2700922,clockmaker
http://www.wikidata.org/entity/Q5135542,cloth merchant
http://www.wikidata.org/entity/Q62070346,cloth shearer
http://www.wikidata.org/entity/Q23015234,clothweaver
http://www.wikidata.org/entity/Q7358,clown
http://www.wikidata.org/entity/Q10816969,club DJ
http://www.wikidata.org/entity/Q51536572,club thrower
http://www.wikidata.org/entity/Q33112378,clubwoman
http://www.wikidata.org/entity/Q5137366,cnidariologist
http://www.wikidata.org/entity/Q2465611,co-driver
http://www.wikidata.org/entity/Q41583,coach
http://www.wikidata.org/entity/Q56860975,coach (Basque pelota)
http://www.wikidata.org/entity/Q59923851,coach painter
http://www.wikidata.org/entity/Q1221610,coachman
http://www.wikidata.org/entity/Q21468747,coal miner
http://www.wikidata.org/entity/Q152355,cobbler
http://www.wikidata.org/entity/Q30279388,coffee grower
http://www.wikidata.org/entity/Q14565186,cognitive scientist
http://www.wikidata.org/entity/Q28815523,coleopterist
http://www.wikidata.org/entity/Q22343478,collagist
http://www.wikidata.org/entity/Q17001795,collection manager
http://www.wikidata.org/entity/Q4421425,collector of fairy tales
http://www.wikidata.org/entity/Q25162544,collector of folk music
http://www.wikidata.org/entity/Q20794925,college head
http://www.wikidata.org/entity/Q17765219,colonial administrator
http://www.wikidata.org/entity/Q20891597,colonizer
http://www.wikidata.org/entity/Q3276037,color commentator
http://www.wikidata.org/entity/Q1111648,colorist
http://www.wikidata.org/entity/Q1086863,columnist
http://www.wikidata.org/entity/Q52008307,combat sports matchmaker
http://www.wikidata.org/entity/Q48352426,combustion engineer
http://www.wikidata.org/entity/Q11914886,comedy writer
http://www.wikidata.org/entity/Q715301,comics artist
http://www.wikidata.org/entity/Q59587410,comics colorist
http://www.wikidata.org/entity/Q21207686,comics critic
http://www.wikidata.org/entity/Q20870256,comics writer
http://www.wikidata.org/entity/Q5152182,commander
http://www.wikidata.org/entity/Q705908,commercial agent
http://www.wikidata.org/entity/Q63346805,commercial artist
http://www.wikidata.org/entity/Q2868586,commercial astronaut
http://www.wikidata.org/entity/Q3029403,commercial director
http://www.wikidata.org/entity/Q3883921,commercial diver
http://www.wikidata.org/entity/Q2228086,commercial engineer
http://www.wikidata.org/entity/Q1780490,communard
http://www.wikidata.org/entity/Q2994373,communication adviser
http://www.wikidata.org/entity/Q26759595,communication scholar
http://www.wikidata.org/entity/Q2557481,communications adviser
http://www.wikidata.org/entity/Q62085571,communications consultant
http://www.wikidata.org/entity/Q55608176,communications officer
http://www.wikidata.org/entity/Q1724834,communications technician
http://www.wikidata.org/entity/Q5780518,communicator
http://www.wikidata.org/entity/Q28532974,community organizer
http://www.wikidata.org/entity/Q1665688,company security officer
http://www.wikidata.org/entity/Q29514511,compiler
http://www.wikidata.org/entity/Q36834,composer
http://www.wikidata.org/entity/Q673633,comptroller
http://www.wikidata.org/entity/Q15709480,computational biologist
http://www.wikidata.org/entity/Q15976270,computational linguist
http://www.wikidata.org/entity/Q5157338,computational scientist
http://www.wikidata.org/entity/Q56285767,computer engineer
http://www.wikidata.org/entity/Q21002273,computer hardware engineer
http://www.wikidata.org/entity/Q5157573,computer repair technician
http://www.wikidata.org/entity/Q1391300,computer science expert
http://www.wikidata.org/entity/Q82594,computer scientist
http://www.wikidata.org/entity/Q28344495,computer security consultant
http://www.wikidata.org/entity/Q28920101,computer security specialist
http://www.wikidata.org/entity/Q33492554,computer user support specialist
http://www.wikidata.org/entity/Q28789517,concentration camp guard
http://www.wikidata.org/entity/Q28107590,concept artist
http://www.wikidata.org/entity/Q21550489,conceptual artist
http://www.wikidata.org/entity/Q1783698,concert singer
http://www.wikidata.org/entity/Q691031,concertmaster
http://www.wikidata.org/entity/Q43095928,conchologist
http://www.wikidata.org/entity/Q2664461,concierge
http://www.wikidata.org/entity/Q273108,condottiero
http://www.wikidata.org/entity/Q158852,conductor
http://www.wikidata.org/entity/Q228422,conductor
http://www.wikidata.org/entity/Q2992505,confectioner
http://www.wikidata.org/entity/Q736415,conferencier
http://www.wikidata.org/entity/Q21500210,confessor
http://www.wikidata.org/entity/Q3683504,conqueror
http://www.wikidata.org/entity/Q47228496,conscript
http://www.wikidata.org/entity/Q2672656,conscript soldier
http://www.wikidata.org/entity/Q17001827,conservation scientist
http://www.wikidata.org/entity/Q16879551,conservation technician
http://www.wikidata.org/entity/Q16060693,conservationist
http://www.wikidata.org/entity/Q54862879,conservationist
http://www.wikidata.org/entity/Q446966,conservator
http://www.wikidata.org/entity/Q811122,construction worker
http://www.wikidata.org/entity/Q3734658,consul general
